time_lsl,value
7169.462574499001,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822525.6730099,""range_g"":4,""seq"":828,""device"":""H10"",""mG"":[[-936,86,147],[-936,86,148],[-937,87,148],[-937,88,149],[-938,87,145],[-938,86,145],[-940,84,147],[-942,83,145],[-936,83,142],[-934,80,145],[-931,83,151],[-935,86,149],[-935,86,145],[-933,87,148],[-935,87,153],[-938,85,152],[-936,86,151],[-935,86,149]]}"
7169.463266374001,"{""seq"":829,""mG"":[[-936,87,149],[-938,87,147],[-936,86,145],[-936,84,146],[-937,83,144],[-937,81,145],[-936,79,149],[-941,83,148],[-935,84,147],[-935,86,153],[-936,88,153],[-935,89,154],[-935,87,153],[-934,86,151],[-934,85,150],[-936,86,151],[-936,86,153],[-936,85,151]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822526.0330098}"
7169.830900708001,"{""device"":""H10"",""type"":""hr"",""seq"":229,""bpm"":73,""t_device"":1756822526.031726}"
7169.831287499001,"{""t_device"":1756822526.031726,""seq"":277,""ms"":825,""type"":""rr"",""te"":1756822497.0163305,""device"":""H10""}"
7169.912198458,"{""type"":""ecg"",""fs"":130,""seq"":406,""n"":73,""device"":""H10"",""t_device"":1756822526.123781,""uV"":[-207,-216,-228,-207,-228,-219,-219,-231,-199,-219,-221,-202,-224,-204,-207,-211,-195,-219,-202,-195,-216,-192,-207,-207,-195,-228,-214,-209,-209,-185,-197,-171,-171,-204,-183,-190,-187,-173,-195,-171,-171,-180,-156,-173,-158,-163,-178,-2,279,383,120,-178,-154,-120,-183,-163,-161,-158,-149,-154,-130,-144,-134,-110,-132,-108,-101,-110,-81,-89,-74,-62,-72]}"
7170.212012208,"{""type"":""acc"",""fs"":50,""seq"":831,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822526.422679,""mG"":[[-936,83,152],[-936,86,151],[-936,86,149],[-934,86,150],[-934,86,152],[-934,86,150],[-932,88,150],[-933,88,149],[-933,87,147],[-934,86,147],[-934,86,147],[-936,86,148],[-938,85,148],[-935,81,147],[-931,82,154],[-937,87,149],[-934,88,145],[-937,88,146]]}"
7170.212870708001,"{""seq"":832,""mG"":[[-938,86,149],[-938,85,149],[-938,85,148],[-937,86,149],[-936,87,151],[-935,87,150],[-935,87,150],[-936,88,149],[-936,88,147],[-938,85,147],[-939,86,150],[-939,86,147],[-936,86,148],[-933,86,148],[-935,88,151],[-936,88,149],[-935,87,149],[-935,86,149]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822526.7826788}"
7170.448879749001,"{""type"":""ecg"",""fs"":130,""seq"":407,""n"":73,""device"":""H10"",""t_device"":1756822526.662308,""uV"":[-40,-45,-40,-14,-28,-9,-7,-16,4,-14,-4,2,-31,-21,-43,-52,-38,-62,-45,-43,-55,-28,-45,-31,-14,-33,-12,-16,-16,4,-12,12,16,9,36,14,21,36,14,33,24,21,50,36,55,60,48,67,48,50,60,40,65,52,45,65,43,55,52,31,57,45,60,81,55,60,43,31,50,28,40,40,24]}"
7170.810784416,"{""t_device"":1756822527.023165,""seq"":230,""type"":""hr"",""bpm"":73,""device"":""H10""}"
7170.8110915,"{""device"":""H10"",""type"":""rr"",""ms"":817,""seq"":278,""te"":1756822497.8333304,""t_device"":1756822527.023165}"
7170.8111915,"{""t_device"":1756822527.023165,""seq"":279,""ms"":816,""type"":""rr"",""te"":1756822498.6493304,""device"":""H10""}"
7170.903234958,"{""type"":""acc"",""fs"":50,""seq"":834,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822527.112894,""mG"":[[-938,87,148],[-938,86,147],[-939,88,147],[-938,86,148],[-938,87,147],[-937,87,146],[-937,87,144],[-937,87,144],[-937,86,143],[-938,86,145],[-937,87,147],[-938,87,148],[-939,88,148],[-936,89,145],[-938,88,141],[-937,86,144],[-940,87,145],[-940,85,142]]}"
7170.903648916,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822527.472894,""range_g"":4,""device"":""H10"",""seq"":835,""mG"":[[-937,84,142],[-935,85,146],[-939,88,148],[-936,88,140],[-935,89,136],[-935,89,141],[-940,89,144],[-941,87,144],[-938,84,144],[-936,84,145],[-937,85,143],[-937,88,144],[-937,88,142],[-938,90,143],[-939,89,142],[-940,89,141],[-940,87,144],[-938,87,143]]}"
7170.995518083,"{""seq"":408,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[43,24,28,43,14,12,55,286,592,556,238,-14,-31,7,-52,-45,-12,-45,-26,-21,-26,-4,-24,-9,-2,-14,14,7,24,50,38,67,72,74,108,93,110,118,101,122,105,108,122,93,110,103,96,122,101,105,108,86,105,86,81,96,69,84,77,65,84,57,67,74,50,72,55,50,67,40,52,48,33],""t_device"":1756822527.2037768}"
7171.562460416,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822527.7731628,""uV"":[52,26,33,40,16,31,14,14,28,2,19,16,2,24,0,7,16,-9,9,-2,2,28,9,21,12,-7,9,-14,-9,-2,-24,-2,-16,-24,-2,-26,-19,-31,36,320,551,476,146,-69,-24,-38,-81,-50,-62,-57,-52,-60,-38,-52,-40,-31,-50,-21,-28,-33,-12,-31,-9,-4,-16,12,0,9,28,9,36,24,19],""device"":""H10"",""seq"":409}"
7171.5881821250005,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822527.802514,""range_g"":4,""device"":""H10"",""seq"":837,""mG"":[[-934,87,144],[-937,87,144],[-935,88,144],[-937,88,145],[-940,86,144],[-939,86,144],[-937,86,140],[-938,87,142],[-937,86,142],[-937,86,143],[-936,86,143],[-938,86,142],[-938,86,141],[-938,86,144],[-937,86,144],[-936,87,145],[-937,86,144],[-937,86,144]]}"
7171.588644750001,"{""type"":""acc"",""fs"":50,""seq"":838,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822528.162514,""mG"":[[-938,87,141],[-937,87,139],[-938,86,144],[-941,86,142],[-937,87,140],[-935,84,143],[-936,86,146],[-936,88,144],[-935,87,136],[-933,89,138],[-937,89,144],[-941,87,144],[-939,86,144],[-939,84,144],[-938,86,145],[-937,87,145],[-937,89,145],[-935,88,143]]}"
7171.828462958,"{""device"":""H10"",""type"":""hr"",""seq"":231,""bpm"":73,""t_device"":1756822528.040499}"
7171.829054208,"{""type"":""rr"",""ms"":793,""seq"":280,""te"":1756822499.4423304,""device"":""H10"",""t_device"":1756822528.040499}"
7172.100674291,"{""seq"":410,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[38,12,21,16,-12,2,-26,-28,-19,-43,-28,-40,-45,-24,-50,-33,-28,-45,-21,-40,-38,-21,-43,-24,-31,-36,-14,-38,-26,-21,-38,-14,-31,-28,-16,-40,-19,-28,-40,-24,-45,-33,-31,-48,-21,-40,-43,-28,-50,-36,-48,-55,-26,-43,-26,-21,-48,-36,-57,-55,-40,-67,-50,-52,-62,-45,-69,-55,-50,-84,-9,204,476],""t_device"":1756822528.312407}"
7172.309924166,"{""seq"":840,""mG"":[[-937,88,140],[-939,88,140],[-939,87,143],[-940,87,143],[-936,86,142],[-935,87,143],[-936,87,144],[-936,88,143],[-941,88,145],[-941,87,144],[-940,86,143],[-937,85,140],[-937,87,141],[-936,88,143],[-936,86,146],[-938,87,144],[-937,86,144],[-939,87,144]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822528.522862}"
7172.3105362080005,"{""type"":""acc"",""fs"":50,""seq"":841,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822528.8828619,""mG"":[[-937,86,144],[-937,86,145],[-937,86,147],[-935,87,147],[-937,88,149],[-936,88,144],[-935,87,144],[-936,86,148],[-941,87,145],[-935,85,144],[-936,83,147],[-934,84,147],[-936,88,145],[-935,87,142],[-934,88,148],[-937,87,151],[-939,86,148],[-937,84,145]]}"
7172.669752541,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[467,122,-77,-72,-77,-98,-108,-81,-86,-108,-79,-86,-84,-72,-93,-65,-62,-72,-50,-65,-50,-40,-52,-21,-33,-33,-14,-40,-24,-24,-36,-19,-43,-36,-33,-67,-65,-103,-122,-118,-149,-137,-144,-156,-134,-161,-154,-146,-175,-158,-175,-185,-168,-185,-163,-166,-178,-154,-173,-163,-156,-192,-180,-195,-199,-183,-207,-187,-183,-197,-180,-207,-199],""t_device"":1756822528.882417,""seq"":411,""device"":""H10""}"
7172.818090103501,"{""type"":""hr"",""bpm"":74,""seq"":232,""device"":""H10"",""t_device"":1756822529.030874}"
7172.818620645501,"{""device"":""H10"",""type"":""rr"",""ms"":813,""seq"":281,""te"":1756822500.2553303,""t_device"":1756822529.030874}"
7173.0333578955,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822529.244602,""range_g"":4,""seq"":843,""device"":""H10"",""mG"":[[-936,84,145],[-936,87,146],[-935,88,147],[-935,88,149],[-935,88,148],[-936,88,147],[-938,87,148],[-940,87,150],[-939,86,148],[-934,86,147],[-936,87,150],[-934,88,151],[-934,87,151],[-934,87,149],[-935,85,149],[-936,87,150],[-937,86,151],[-935,87,152]]}"
7173.0342279785,"{""type"":""acc"",""fs"":50,""seq"":844,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822529.6046019,""mG"":[[-934,87,152],[-935,86,152],[-936,85,151],[-935,87,150],[-935,85,150],[-934,87,151],[-934,86,151],[-934,87,155],[-935,88,153],[-935,87,149],[-934,85,151],[-933,86,151],[-935,88,148],[-935,85,147],[-931,82,146],[-930,83,152],[-936,86,149],[-935,86,148]]}"
7173.2804447285,"{""seq"":412,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-187,-209,-190,-202,-202,-183,-209,-195,-190,-202,-175,-183,-163,-156,-187,-168,-180,-183,-161,-185,-173,-180,-192,-168,-192,-178,-163,-202,-118,127,368,269,-93,-197,-137,-180,-192,-178,-166,-166,-175,-142,-154,-154,-125,-144,-122,-108,-118,-91,-103,-89,-67,-84,-60,-60,-55,-26,-45,-26,-16,-28,-2,-19,-16,-9,-45,-36,-52,-67,-48,-72,-60],""t_device"":1756822529.482353}"
7173.2872271455,"{""device"":""H10"",""t1_ph"":1756822529.502074,""t2_ph"":1756822529.5020871,""t0_pc"":1756822529.840199,""type"":""pong""}"
7173.7585614785,"{""seq"":846,""mG"":[[-936,85,153],[-935,87,153],[-937,86,150],[-937,86,148],[-936,87,147],[-936,88,150],[-936,88,150],[-934,88,150],[-934,88,150],[-935,88,149],[-935,87,149],[-936,88,153],[-939,88,149],[-936,87,146],[-935,88,149],[-936,89,150],[-936,88,149],[-935,87,148]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822529.964652}"
7173.7595934375,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822530.324652,""range_g"":4,""device"":""H10"",""seq"":847,""mG"":[[-936,87,148],[-937,86,146],[-937,87,146],[-937,88,146],[-937,87,148],[-938,88,148],[-936,87,147],[-937,87,146],[-937,87,145],[-937,88,145],[-937,87,143],[-937,87,148],[-938,88,148],[-936,89,147],[-938,89,145],[-938,89,144],[-938,88,145],[-938,89,146]]}"
7173.809371437501,"{""type"":""ecg"",""fs"":130,""seq"":413,""n"":73,""device"":""H10"",""t_device"":1756822530.022877,""uV"":[-52,-67,-43,-57,-52,-38,-62,-38,-40,-45,-24,-45,-28,-19,-40,-14,-24,-19,-4,-24,-2,-4,-14,9,-9,4,12,-4,16,2,7,28,9,26,24,14,36,14,33,50,38,60,48,52,79,67,86,69,50,67,40,52,60,33,57,45,40,55,31,43,21,38,264,546,614,325,14,9,24,-26,-14,-16,-9]}"
7173.818369770501,"{""t_device"":1756822530.0298061,""seq"":233,""type"":""hr"",""bpm"":74,""device"":""H10""}"
7173.8186861875,"{""type"":""rr"",""ms"":806,""seq"":282,""te"":1756822501.0613303,""device"":""H10"",""t_device"":1756822530.0298061}"
7174.381980645499,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822530.59269,""uV"":[-16,-14,9,-12,0,14,-7,14,2,7,33,9,28,36,28,55,40,55,69,48,74,67,67,86,65,81,74,52,67,43,43,52,31,55,45,45,65,43,57,57,43,65,43,48,62,40,62,52,45,65,45,65,72,67,103,91,101,113,89,108,96,84,101,79,91,91,69,89,69,72,84,60,79],""device"":""H10"",""seq"":414}"
7174.4377852285,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822530.651695,""range_g"":4,""device"":""H10"",""seq"":849,""mG"":[[-939,89,144],[-936,87,142],[-935,85,148],[-938,88,148],[-937,87,145],[-935,88,140],[-935,89,144],[-938,90,146],[-940,88,146],[-937,87,146],[-938,87,145],[-938,86,145],[-937,88,145],[-936,88,146],[-935,89,145],[-937,89,145],[-938,88,143],[-938,88,144]]}"
7174.4381903955,"{""seq"":850,""mG"":[[-938,87,144],[-936,88,146],[-936,88,144],[-936,89,143],[-937,88,143],[-937,88,144],[-940,87,144],[-938,87,142],[-938,86,141],[-939,87,142],[-938,88,144],[-937,87,143],[-937,87,143],[-940,88,144],[-938,88,143],[-938,87,144],[-935,87,145],[-937,86,145]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822531.011695}"
7174.834368728,"{""type"":""hr"",""bpm"":74,""seq"":234,""device"":""H10"",""t_device"":1756822531.04178}"
7174.834890187,"{""device"":""H10"",""type"":""rr"",""ms"":808,""seq"":283,""te"":1756822501.8693304,""t_device"":1756822531.04178}"
7174.835056395,"{""type"":""rr"",""ms"":798,""seq"":284,""te"":1756822502.6673305,""device"":""H10"",""t_device"":1756822531.04178}"
7174.940473978,"{""type"":""ecg"",""fs"":130,""seq"":415,""n"":73,""device"":""H10"",""t_device"":1756822531.132635,""uV"":[67,57,77,45,55,62,52,84,62,55,57,26,43,36,31,50,19,28,33,14,33,12,-2,28,180,505,616,356,52,-40,9,-24,-60,-14,-33,-38,-16,-36,-19,-21,-28,-7,-28,-14,-4,-21,7,-4,-2,21,4,28,28,26,50,28,43,50,31,50,31,26,31,-4,4,-7,-26,-4,-28,-19,-14,-33,-9]}"
7175.159165562,"{""type"":""acc"",""fs"":50,""seq"":852,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822531.372184,""mG"":[[-937,87,147],[-939,89,145],[-939,89,143],[-937,88,142],[-936,87,144],[-938,87,144],[-940,87,142],[-936,85,141],[-937,84,145],[-938,87,148],[-937,88,142],[-933,89,138],[-935,89,142],[-940,88,143],[-940,87,141],[-938,84,142],[-938,85,144],[-937,87,143]]}"
7175.159639187,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822531.732184,""range_g"":4,""device"":""H10"",""seq"":853,""mG"":[[-939,88,144],[-937,88,145],[-937,88,143],[-938,88,143],[-940,87,144],[-941,86,145],[-941,87,145],[-936,87,144],[-935,87,145],[-935,87,145],[-937,87,146],[-939,87,145],[-940,85,144],[-939,87,144],[-937,85,144],[-937,86,143],[-937,87,144],[-936,87,144]]}"
7175.491750103,"{""type"":""ecg"",""fs"":130,""seq"":416,""n"":73,""device"":""H10"",""t_device"":1756822531.70278,""uV"":[-21,-21,-7,-31,-14,-16,-26,-4,-24,-14,-7,-26,-4,-16,-16,2,-21,-7,-9,-19,2,-21,-12,-2,-24,-4,-16,-16,-2,-26,-4,-7,-19,2,-21,-12,0,-26,-7,-19,-26,-7,-19,9,7,-19,-4,-28,-19,-7,-28,-7,-19,-24,-4,-26,-14,-24,-52,-9,144,452,573,293,0,-72,-40,-57,-96,-65,-72,-89,-60]}"
7175.829129812,"{""type"":""hr"",""bpm"":74,""seq"":235,""device"":""H10"",""t_device"":1756822532.030927}"
7175.8293749780005,"{""device"":""H10"",""type"":""rr"",""ms"":818,""seq"":285,""te"":1756822503.4853306,""t_device"":1756822532.030927}"
7175.890844187,"{""type"":""acc"",""fs"":50,""seq"":855,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822532.092164,""mG"":[[-939,86,142],[-938,85,141],[-939,84,143],[-937,84,147],[-938,86,147],[-936,88,149],[-937,88,149],[-939,89,150],[-939,88,148],[-938,86,143],[-938,84,144],[-937,86,146],[-944,86,143],[-938,83,140],[-938,83,143],[-935,86,147],[-939,88,145],[-935,88,141]]}"
7175.891575145,"{""seq"":856,""mG"":[[-934,90,144],[-939,90,149],[-940,89,150],[-938,87,147],[-936,86,148],[-935,86,146],[-935,87,147],[-935,88,148],[-935,87,150],[-938,87,150],[-937,86,148],[-937,85,149],[-940,85,149],[-936,84,148],[-936,86,150],[-936,87,150],[-936,87,153],[-936,86,151]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822532.452164}"
7176.028120728,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-79,-69,-50,-74,-55,-60,-62,-43,-65,-48,-40,-48,-21,-33,-19,-7,-26,7,2,-7,12,-7,7,2,-24,-9,-40,-50,-50,-81,-65,-72,-81,-69,-93,-79,-84,-103,-81,-98,-98,-89,-115,-105,-120,-125,-103,-130,-118,-118,-139,-118,-139,-139,-127,-151,-142,-158,-168,-149,-175,-163,-154,-173,-151,-166,-161,-142,-158,-149,-163,-173,-161],""t_device"":1756822532.242004,""seq"":417,""device"":""H10""}"
7176.601886853,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822532.8123178,""range_g"":4,""seq"":858,""device"":""H10"",""mG"":[[-936,86,149],[-935,86,148],[-935,87,149],[-935,88,149],[-937,87,151],[-937,87,151],[-935,86,150],[-935,86,153],[-937,87,152],[-936,88,151],[-935,86,151],[-935,86,153],[-935,85,152],[-934,87,151],[-935,86,149],[-934,86,152],[-934,85,153],[-936,86,155]]}"
7176.6026176450005,"{""type"":""acc"",""fs"":50,""seq"":859,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822533.1723177,""mG"":[[-937,85,152],[-933,84,149],[-930,83,156],[-936,86,152],[-934,87,149],[-932,87,152],[-932,87,156],[-933,86,151],[-934,85,148],[-933,85,146],[-933,87,148],[-932,88,150],[-933,88,152],[-934,87,154],[-936,87,153],[-936,87,153],[-934,87,154],[-938,88,153]]}"
7176.628525228,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-209,-202,-187,-197,-175,-192,-190,-187,-221,-204,-204,-214,-197,-221,-209,-207,-224,-195,-211,-224,-216,-122,185,349,125,-173,-255,-195,-233,-274,-219,-231,-236,-204,-219,-202,-199,-202,-178,-190,-173,-161,-168,-134,-144,-139,-108,-125,-103,-93,-91,-65,-81,-65,-52,-67,-43,-60,-65,-60,-96,-86,-96,-115,-96,-113,-98,-93,-113,-84,-91,-91,-72],""t_device"":1756822532.841316,""seq"":418,""device"":""H10""}"
7176.8095723530005,"{""type"":""hr"",""bpm"":74,""seq"":236,""device"":""H10"",""t_device"":1756822533.021474}"
7176.810175187,"{""t_device"":1756822533.021474,""seq"":286,""ms"":831,""type"":""rr"",""te"":1756822504.3163307,""device"":""H10""}"
7177.171078978,"{""type"":""ecg"",""fs"":130,""seq"":419,""n"":73,""device"":""H10"",""uV"":[-91,-72,-72,-84,-60,-74,-62,-55,-72,-48,-60,-60,-36,-57,-38,-36,-50,-31,-45,-33,-24,-40,-14,-28,-31,-12,-31,-12,-12,-26,-2,-19,-14,-2,-21,-7,-19,-16,9,-2,21,24,0,16,2,12,24,0,16,7,7,26,4,24,19,-4,96,344,609,527,154,-9,16,7,-9,-7,26,16,2,36,19,24,38],""t_device"":1756822533.383358}"
7177.290399395,"{""type"":""acc"",""fs"":50,""seq"":861,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822533.502583,""mG"":[[-937,87,147],[-932,86,151],[-936,88,153],[-937,88,152],[-934,88,151],[-934,87,150],[-935,86,150],[-937,86,149],[-936,88,149],[-935,88,149],[-936,87,149],[-936,87,149],[-936,86,149],[-936,85,147],[-936,86,148],[-935,87,148],[-934,86,149],[-935,87,150]]}"
7177.29097652,"{""seq"":862,""mG"":[[-935,88,149],[-937,88,149],[-936,88,146],[-938,88,145],[-937,87,148],[-938,87,149],[-939,87,147],[-936,86,144],[-935,86,149],[-937,88,149],[-937,87,145],[-933,89,142],[-933,89,146],[-940,89,148],[-940,87,146],[-938,86,145],[-937,86,147],[-938,86,145]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822533.862583}"
7177.749516895,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822533.954412,""uV"":[19,43,40,36,60,43,62,67,57,86,72,79,98,77,98,96,91,108,84,98,98,72,81,48,43,50,21,36,26,19,38,14,28,33,16,36,19,24,38,14,33,28,21,48,28,43,50,33,57,40,43,60,33,52,48,40,67,48,57,60,40,62,45,45,57,28,45,38,28,48,26,36,38],""seq"":420,""device"":""H10""}"
7177.830630395,"{""t_device"":1756822534.0408192,""seq"":237,""type"":""hr"",""bpm"":74,""device"":""H10""}"
7177.830982562,"{""type"":""rr"",""ms"":838,""seq"":287,""te"":1756822505.1543307,""device"":""H10"",""t_device"":1756822534.0408192}"
7178.015741937,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822534.222842,""range_g"":4,""seq"":864,""device"":""H10"",""mG"":[[-937,87,146],[-936,89,145],[-937,89,145],[-938,90,146],[-937,89,144],[-940,88,148],[-941,87,146],[-935,87,145],[-937,88,147],[-936,88,145],[-936,87,146],[-938,87,146],[-937,87,144],[-937,87,144],[-937,86,143],[-938,87,144],[-936,87,145],[-936,87,145]]}"
7178.015920728,"{""seq"":865,""mG"":[[-936,88,144],[-937,87,145],[-939,87,144],[-938,87,144],[-937,87,143],[-935,87,145],[-936,87,145],[-938,88,146],[-937,88,145],[-938,89,146],[-936,88,143],[-937,87,146],[-938,87,147],[-943,87,142],[-936,84,140],[-935,84,144],[-935,86,149],[-937,87,147]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822534.5828419}"
7178.3320682700005,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822534.494339,""uV"":[14,36,21,26,52,38,57,48,33,52,38,62,79,62,89,72,69,81,55,67,45,48,248,529,660,419,69,16,38,-2,-4,-7,9,-4,-9,16,-7,7,19,-2,21,9,4,26,7,26,31,21,50,33,48,62,48,69,57,55,72,45,60,50,26,40,9,7,9,-16,4,-7,-9,7,-19,-4,-4],""seq"":421,""device"":""H10""}"
7178.731048145501,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822534.94176,""range_g"":4,""seq"":867,""device"":""H10"",""mG"":[[-934,88,140],[-934,89,142],[-940,88,145],[-941,87,143],[-938,85,143],[-938,87,144],[-937,88,144],[-937,89,145],[-935,89,146],[-935,89,145],[-937,88,143],[-938,88,143],[-938,88,145],[-941,87,146],[-938,87,146],[-936,88,147],[-936,88,146],[-936,88,144]]}"
7178.7317496875,"{""type"":""acc"",""fs"":50,""seq"":868,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822535.30176,""mG"":[[-937,87,144],[-937,87,144],[-938,86,142],[-937,87,143],[-937,88,144],[-937,87,146],[-936,87,145],[-937,87,144],[-938,87,142],[-939,87,144],[-937,88,144],[-937,87,144],[-935,88,144],[-935,89,145],[-938,87,145],[-938,88,146],[-938,88,146],[-937,88,144]]}"
7178.8263531454995,"{""type"":""hr"",""bpm"":74,""seq"":238,""device"":""H10"",""t_device"":1756822535.031667}"
7178.8269365625,"{""t_device"":1756822535.031667,""seq"":288,""ms"":823,""type"":""rr"",""te"":1756822505.9773307,""device"":""H10""}"
7178.848469103499,"{""seq"":422,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-16,2,-19,-7,2,-24,-4,-16,-21,-2,-28,-12,-12,-26,-2,-24,-19,-7,-28,-7,-19,-26,-7,-28,-14,-16,-28,-9,-31,-24,-14,-36,-12,-24,-31,-12,-36,-21,-24,-43,-16,-31,-12,7,-21,-9,-24,-33,-12,-33,-19,-16,-36,-14,-31,-26,-12,-43,-38,21,269,556,488,171,-50,-57,-31,-93,-79,-50,-84,-67,-65],""t_device"":1756822535.062599}"
7179.3911006875005,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-72,-52,-69,-52,-48,-65,-38,-55,-50,-31,-50,-21,-21,-24,0,-19,0,7,-7,16,-2,-2,9,-19,-7,-24,-45,-40,-74,-60,-57,-81,-60,-79,-77,-62,-86,-65,-69,-79,-55,-77,-69,-60,-69,-50,-72,-65,-43,-72,-52,-55,-67,-48,-72,-65,-60,-79,-55,-69,-69,-55,-77,-65,-72,-81,-69,-98,-81,-77,-105,-79,-91],""t_device"":1756822535.602754,""seq"":423,""device"":""H10""}"
7179.460666770499,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822535.66276,""range_g"":4,""seq"":870,""device"":""H10"",""mG"":[[-936,85,146],[-938,87,146],[-942,87,143],[-938,84,143],[-937,84,148],[-938,86,152],[-938,88,147],[-934,88,143],[-934,88,146],[-940,88,147],[-944,87,146],[-940,85,147],[-936,86,148],[-936,87,145],[-937,89,146],[-935,87,146],[-935,88,145],[-936,88,147]]}"
7179.4613510625,"{""type"":""acc"",""fs"":50,""seq"":871,""range_g"":4,""n"":18,""device"":""H10"",""t_device"":1756822536.02276,""mG"":[[-936,86,146],[-940,85,148],[-940,86,148],[-936,87,147],[-935,88,148],[-934,88,149],[-935,88,148],[-935,88,149],[-936,87,148],[-936,86,147],[-937,88,149],[-937,88,150],[-935,87,149],[-936,87,151],[-935,88,149],[-935,88,150],[-936,88,149],[-936,87,151]]}"
